run_id,ticker,horizon,W_star,rho_pmt_train,rho_pmt_test,rho_garch_train,rho_garch_test,rho_combo_train,rho_combo_test
20260304T034539Z,TTWO,21,300,0.20614192318514554,0.3511717290343244,0.14373779535415931,-0.10261380600370511,0.20698479896770783,0.3512945070196979
20260304T034539Z,TTWO,31,300,0.24661981061004304,0.37319468906652203,0.12284265252843143,-0.07055259023153114,0.24766498894474265,0.37357404145779693
20260304T034539Z,TTWO,42,300,0.30114145978292983,0.28789306403985304,0.19877560098170421,-0.0007118627394222829,0.3017878645540823,0.287911097085409
20260304T034539Z,TXN,10,280,0.35459854085032094,-0.34081610475315466,0.3718021865863614,0.18011281609361923,0.45460920879499667,0.19511234741962932
20260304T034539Z,TXN,21,280,0.39482380349139384,-0.11239107703032412,0.31784448766627077,0.16014256851142408,0.46440370931472513,-0.02164865806901359
20260304T034539Z,TXN,31,280,0.4243928976137827,0.0027098762789502973,0.2913427262892497,0.06390594017210852,0.4778891214443706,-0.192893531401173
20260304T034539Z,TXN,42,280,0.43146483558384563,-0.2866432697428614,0.2522858405893993,0.013981569223362713,0.45672381243962784,-0.4514905297081756
20260304T034539Z,TXT,10,280,0.4830476441666848,0.23865693991060752,0.3849877951049816,-0.032282434453868594,0.5072277737527283,0.23865693991060752
20260304T034539Z,TXT,21,280,0.5278918545082935,0.4442105263157894,0.383152578591888,-0.008527131782945736,0.5398426880249305,0.4442105263157894
20260304T034539Z,TXT,31,280,0.5673342624544826,0.5418168585983989,0.3751407602281668,0.012446487319214015,0.572506998275308,0.5418168585983989
20260304T034539Z,TXT,42,280,0.592669225361069,0.6158734927419465,0.34784211669422155,0.03906232003602383,0.5959670062855007,0.6158734927419465
20260304T034539Z,TYL,10,120,0.5194678137226734,0.37734181762698454,0.5917146676097028,0.04234671816286855,0.6369456298182,0.36511139454391656
20260304T034539Z,TYL,21,100,0.49563342144182626,0.44330896781302637,0.5679726538321669,0.01901877731613878,0.5934843727119962,0.4194739959563605
20260304T034539Z,TYL,31,80,0.4509115636476926,0.4774148152855832,0.5249604932587082,0.016841771775297235,0.5262277358535244,0.45764990361015534
20260304T034539Z,TYL,42,60,0.39444668956299384,0.4373925851289748,0.48083179304723966,-0.011109916499554054,0.4654815379991907,0.42097701089105094
20260304T034539Z,UAL,10,280,0.5618383227417797,0.021992460776136424,0.7320149544008129,0.1488200072527709,0.5933636806875088,0.017210938790026546
20260304T034539Z,UAL,21,300,0.6018518626694501,0.06332141141301446,0.7309886844875153,-0.006137100787184422,0.6271780100942691,0.06653499172583141
20260304T034539Z,UAL,31,300,0.5996149908814876,0.06691505216095378,0.6981689994456762,-0.19010255428848039,0.6086088241269428,0.06823601138057171
20260304T034539Z,UAL,42,300,0.6065584608806095,-0.014358812523950139,0.6736038280195011,-0.19936866471978837,0.629845354155656,-0.010815319072199805
20260304T034539Z,UBER,10,280,0.407268981861669,0.22038547779209006,0.38575096888514343,-0.1263099948764558,0.41635182283879635,0.22038547779209006
20260304T034539Z,UBER,21,300,0.45549644263248373,0.052332573087290064,0.3684737887472872,-0.33072489076349865,0.42772069501333015,0.052332573087290064
20260304T034539Z,UBER,31,300,0.5072644254521024,-0.21522956326987683,0.34146589657775916,-0.3797574004223204,0.4557525010377276,-0.21522956326987683
20260304T034539Z,UBER,42,300,0.5284407664506079,-0.35885390300698594,0.32552416299513615,-0.49173134786853195,0.48212753894547233,-0.35885390300698594
20260304T034539Z,UDR,10,300,0.617533941575971,-0.1383156849144263,0.654049645472853,0.1462524235254095,0.6218465865724216,-0.14078848930512103
20260304T034539Z,UDR,21,300,0.6928566838819049,-0.31986334276410616,0.6437993065385327,0.16368040192569414,0.6930113243984636,-0.41597181444509684
20260304T034539Z,UDR,31,300,0.7309490820298438,-0.4887887820078579,0.6182188958961573,0.17965735899790453,0.7259286434003919,-0.4974190489093617
20260304T034539Z,UDR,42,300,0.7667802705808988,-0.6644320717715214,0.5871290687212135,0.18835442354744786,0.7522731928707628,-0.7028695083740956
20260304T034539Z,UHS,10,300,0.5719927366101201,0.03163722702230344,0.40896346039610676,-0.08569546936677085,0.5518989927952326,0.022852484644513414
20260304T034539Z,UHS,21,300,0.6561989005987845,-0.005055250093418033,0.41457770293785845,-0.07015353993177335,0.6220640700604081,-0.03223722842043453
20260304T034539Z,UHS,31,300,0.6802387018590381,-0.16270830510770892,0.40369966382948286,-0.09124034884861625,0.6416654110761266,-0.17870884703969647
20260304T034539Z,UHS,42,300,0.6849977348520132,-0.33009940716362735,0.37406429885308146,-0.11389081260041448,0.6532501066360956,-0.3436873069900593
20260304T034539Z,ULTA,10,280,0.48742951584417615,-0.05394736656406435,0.3954953826662834,0.2532073777592301,0.5197457491054874,-0.05394736656406435
20260304T034539Z,ULTA,21,260,0.5129723181118695,0.14433964528283774,0.32611284782672467,0.24854089102321986,0.5158006836767407,0.14433964528283774
20260304T034539Z,ULTA,31,260,0.5172758185362623,0.10035081665516449,0.2553549236463772,0.19136916488291572,0.5199018672746009,0.10035081665516449
20260304T034539Z,ULTA,42,260,0.5058052681199128,0.15324947775456688,0.20992441941178594,0.13867847039614722,0.5059239030109035,0.15324947775456688
20260304T034539Z,UNH,10,280,0.33903870024764104,0.07662713584292671,0.22158303687315772,0.11124150997436655,0.34453255773623,0.13408725571969102
20260304T034539Z,UNH,21,280,0.3658169192291211,0.155569884977344,0.2636449904531071,0.0953830104858001,0.4024117138346678,0.20643429766469149
20260304T034539Z,UNH,31,280,0.4304929285877252,0.07656577764459095,0.2765949994635577,0.029121268797733094,0.4494406187562229,0.043422235540905
